Price,Close,High,Low,Open,Volume
Ticker,V,V,V,V,V
Date,,,,,
2009-06-01,14.84160327911377,15.351461814929243,14.65457950247971,15.251271658677892,43628000
2009-06-02,14.875001907348633,14.917305256871137,14.583335736194918,14.783717788332014,31043600
2009-06-03,15.191166877746582,15.309169215503799,14.665721159740603,14.848291166935395,35362800
2009-06-04,15.478365898132324,15.861317703725263,15.211191088891491,15.240134488651512,56221200
2009-06-05,15.424942016601562,15.772269850194704,15.318072697953149,15.58747463281157,74260800
2009-06-08,15.540715217590332,15.7188312704665,15.262407292480596,15.286898525782794,20636000
2009-06-09,15.2802152633667,15.667621056154536,15.24459273795496,15.60082648535484,21773200
2009-06-10,15.422712326049805,15.567432797118677,15.131046143385982,15.369277676256813,33797200
2009-06-11,14.854962348937988,15.49618312204693,14.841604113661731,15.440521543520427,43948800
2009-06-12,14.329522132873535,14.96183707997032,14.318389133649175,14.892817241019426,80963200
2009-06-15,14.345100402832031,14.667936840948007,14.042301315279664,14.24490940337306,25564400
2009-06-16,13.906488418579102,14.494274545305585,13.830788638662613,14.494274545305585,29788400
2009-06-17,13.659354209899902,14.048985350272433,13.53689887850566,13.906491811971607,32063600
2009-06-18,13.672708511352539,13.828561082809577,13.49904467850714,13.683840655886288,32168400
2009-06-19,13.663804054260254,13.826335761583367,13.550254807808976,13.737277745568006,25469200
2009-06-22,13.63486099243164,14.017812084780795,13.514631775952209,13.523537832579198,30168000
2009-06-23,13.9532470703125,13.99777651248708,13.65267482195889,13.654901761198275,19989600
2009-06-24,13.601461410522461,14.060113057509795,13.559158922672081,14.026715775456015,22798800
